ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent,TotalSpend,TotalPurchases,AvgPurchaseValue,RecencyYears,CustomerSinceYears,AvgFrequencyRate,CustomerValue,CLV,Churn,IncomeBracket,AgeGroup,Segment,SatisfactionScore,ChurnScore
7793,1986,Graduate,0.5386504053426663,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,0,62061.0,Partner,1,3,1,800,24,33.333333333333336,0.0328767123287671,6.183561643835616,3.881258307487816,129.37527691626053,805.1371578278207,0,High,Middle-Aged,1,6.19164679559359,0.1
1745,1972,Postgraduate,0.7496696546551909,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,1,85696.0,Alone,0,1,0,1313,20,65.65,0.2410958904109589,6.304109589041096,3.172533681008257,208.27683615819208,1296.1627901621223,0,High,Middle-Aged,2,7.003660674653059,0.0
10590,1966,Postgraduate,0.6679404306989035,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,76542.0,Partner,0,2,0,1483,23,64.47826086956522,0.2493150684931507,6.389041095890411,3.5999142367066894,232.1162092624357,1444.521623186852,0,High,Senior,2,4.8805246823615525,0.1
5080,2003,Graduate,0.6141298525052676,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,1,70515.0,Alone,0,1,0,1258,17,74.0,0.0328767123287671,6.043835616438356,2.8127833182230284,208.1459655485041,1295.3483471461234,0,High,Young,2,8.610057955048939,0.0
8369,1997,Graduate,0.1472893825220528,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,18227.0,Partner,1,3,1,28,4,7.0,0.0575342465753424,6.96986301369863,0.5738993710691824,4.017295597484277,25.000711392534868,1,Low,Young,0,4.110242617250257,0.5
5232,1975,Graduate,0.6018445769793935,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,69139.0,Partner,1,3,1,227,11,20.636363636363637,0.0630136986301369,5.745205479452055,1.914639961850262,39.51120648545541,245.8888688032593,0,High,Middle-Aged,0,4.647442679439325,0.1
2407,1992,Graduate,0.6015767294025213,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,1,69109.0,Partner,0,2,0,1555,20,77.75,0.0273972602739726,6.997260273972603,2.8582615505090057,222.2298355520752,1382.996059569814,0,High,Young,2,9.109387415153195,0.0
3834,1972,Graduate,0.6062015642298488,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,69627.0,Alone,1,2,1,861,23,37.43478260869565,0.0958904109589041,6.578082191780822,3.4964598084131615,130.88921282798833,814.5587883445303,0,High,Middle-Aged,1,5.639272273200916,0.1
7912,1988,Graduate,0.3250419627870433,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,0,0,38136.0,Partner,1,3,1,103,8,12.875,0.1890410958904109,6.3863013698630136,1.2526812526812527,16.12827112827113,100.37057068714678,0,Middle,Middle-Aged,0,3.2531764868789463,0.35
7712,1956,Postgraduate,0.5395253740937823,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,62159.0,Alone,0,1,0,634,19,33.36842105263158,0.1863013698630137,5.372602739726028,3.536460989291178,118.00611932687406,734.3838311753099,0,High,Senior,1,4.403602541394341,0.1
1065,1973,Graduate,0.705019463590586,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,80695.0,Alone,0,1,0,1918,19,100.94736842105264,0.2328767123287671,5.654794520547946,3.359980620155038,339.1812015503875,2110.8158769906468,0,High,Middle-Aged,2,5.209696578392741,0.1
7275,1981,Postgraduate,0.2820077854362344,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,33316.0,Alone,2,3,1,131,10,13.1,0.0931506849315068,6.03013698630137,1.6583371194911405,21.724216265333936,135.19564291428796,0,Middle,Middle-Aged,0,4.235214784774822,0.1
1343,1978,Graduate,0.5073390236062997,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,58554.0,Partner,2,4,1,586,22,26.636363636363637,0.1506849315068493,6.994520547945205,3.145319232275754,83.77986682334509,521.3846529658202,0,High,Middle-Aged,1,4.84110345036663,0.1
1384,2002,Undergraduate,0.1386200492839541,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,0,17256.0,Partner,1,3,1,62,7,8.857142857142858,0.0273972602739726,5.958904109589041,1.174712643678161,10.404597701149426,64.75061094452774,1,Low,Young,0,4.577223930009032,0.5
9967,1984,Graduate,0.4580550694618049,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,53034.0,Alone,2,3,1,447,22,20.318181818181817,0.0821917808219178,6.389041095890411,3.4433962264150946,69.96355060034305,435.40199970635393,0,Middle,Middle-Aged,1,5.3110692648150195,0.1
6181,1960,Undergraduate,0.4506356915824435,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,52203.0,Partner,0,2,0,939,27,34.77777777777778,0.0986301369863013,7.2027397260273975,3.748573602130087,130.36705971852416,811.3092890543603,0,Middle,Senior,1,5.9158825265722035,0.1
10507,1987,Undergraduate,0.5166869040391414,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,0,59601.0,Alone,1,2,1,797,15,53.13333333333333,0.0383561643835616,6.279452054794521,2.388743455497382,126.92190226876087,789.8691472939903,0,High,Middle-Aged,1,5.630263461649152,0.1
2674,1968,Postgraduate,0.6555480161422805,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,1,75154.0,Alone,1,2,1,1143,16,71.4375,0.2164383561643835,6.9890410958904114,2.289298314386515,163.54174833398667,1017.7643022557224,0,High,Senior,2,6.8324686745104914,0.0
2698,1986,Graduate,0.4044051998142923,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,47025.0,Alone,1,2,1,415,17,24.41176470588235,0.1424657534246575,5.887671232876713,2.8873894834806886,70.48627268496975,438.65503988204824,0,Middle,Middle-Aged,1,4.467889158434024,0.1
3231,1983,Graduate,0.3235688011142459,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,37971.0,Partner,1,3,1,30,5,6.0,0.2657534246575342,5.715068493150685,0.8748801534036433,5.24928092042186,32.66768753386969,1,Middle,Middle-Aged,0,2.340261050696175,0.65
4096,1978,Postgraduate,0.3536034427341881,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,41335.0,Alone,1,2,1,187,12,15.583333333333334,0.0657534246575342,5.83013698630137,2.058270676691729,32.07471804511278,199.60960038513403,0,Middle,Middle-Aged,0,4.642241821656257,0.1
10476,1968,Graduate,0.5851308881825649,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,67267.0,Partner,1,3,1,251,11,22.818181818181817,0.0,5.517808219178082,1.993545183714002,45.489076464746766,283.090762083891,0,High,Senior,0,5.2235436830061825,0.1
5948,1985,Graduate,0.496482268490411,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,57338.0,Alone,1,2,1,237,12,19.75,0.2630136986301369,5.293150684931507,2.267080745341615,44.7748447204969,278.64590576897115,0,Middle,Middle-Aged,0,2.9572130612609424,0.25
9140,1970,Undergraduate,0.4356362272775972,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,50523.0,Partner,2,4,1,91,8,11.375,0.2438356164383561,5.654794520547945,1.4147286821705427,16.092538759689923,100.14819854335188,0,Middle,Middle-Aged,0,2.760612853185664,0.35
10258,1975,Postgraduate,0.3041052105281954,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,35791.0,Alone,3,4,1,35,6,5.833333333333333,0.2575342465753424,6.279452054794521,0.9554973821989527,5.573734729493891,34.686850884930564,1,Middle,Middle-Aged,0,2.473887658604142,0.65
5675,1970,Postgraduate,0.4364219135030892,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,0,50611.0,Alone,1,2,1,493,22,22.40909090909091,0.2684931506849315,6.854794520547945,3.2094324540367705,71.92046362909673,447.5803960092796,0,Middle,Middle-Aged,1,3.718496556761759,0.25
4743,1979,Postgraduate,0.4866969036820114,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,56242.0,Partner,1,3,1,971,28,34.67857142857143,0.1972602739726027,6.515068493150685,4.297729184188394,149.03910849453322,927.510472469558,0,Middle,Middle-Aged,1,5.136706359651503,0.1
8805,1970,Graduate,0.4211813863790579,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,48904.0,Alone,1,2,1,371,17,21.823529411764707,0.0027397260273972,6.958904109589041,2.442913385826772,53.31299212598426,331.78109433841155,0,Middle,Middle-Aged,0,5.653328313416513,0.1
1542,1985,Graduate,0.4867058319345738,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,56243.0,Alone,3,4,1,396,20,19.8,0.0712328767123287,5.813698630136987,3.440150801131008,68.11498586239397,423.8978839691841,0,Middle,Middle-Aged,1,5.2456191632456886,0.1
6770,1995,Graduate,0.1752169565372665,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,0,1,21355.0,Partner,1,3,1,68,7,9.714285714285714,0.0136986301369863,6.232876712328768,1.123076923076923,10.909890109890108,67.89518155757285,0,Low,Young,0,7.085180382094055,0.4
8773,1981,Postgraduate,0.4972143852005286,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,0,57420.0,Partner,1,3,1,322,15,21.466666666666665,0.0602739726027397,6.33972602739726,2.3660328435609337,50.79083837510804,316.0850529386344,0,Middle,Middle-Aged,1,4.988261711096549,0.1
10420,1965,Postgraduate,0.3987357594371629,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,46390.0,Alone,1,2,1,222,10,22.2,0.1534246575342465,5.3863013698630136,1.856561546286877,41.21566632756867,256.49618100092886,0,Middle,Senior,0,3.792005017731873,0.1
7514,1966,Undergraduate,0.4697332238134352,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,54342.0,Partner,2,4,1,177,12,14.75,0.2027397260273972,6.175342465753424,1.94321206743567,28.662377994676135,178.37369013058913,0,Middle,Senior,0,3.429759844912428,0.25
793,1983,Graduate,0.1711099603585586,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,20895.0,Partner,1,3,1,45,6,7.5,0.0657534246575342,7.052054794520548,0.8508158508158508,6.381118881118881,39.711419694436,1,Low,Middle-Aged,0,4.167577004547628,0.5
10909,1958,Graduate,0.8090246776900825,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,92344.0,Partner,0,2,0,1899,20,94.95,0.0246575342465753,5.816438356164384,3.438530381535563,326.4884597268017,2031.8255295265108,0,Very High,Senior,2,7.077017554892197,0.1
8702,1986,Undergraduate,0.2247866147637584,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,26907.0,Partner,2,4,1,22,6,3.6666666666666665,0.0273972602739726,6.219178082191781,0.9647577092511012,3.5374449339207046,22.0144716050565,1,Low,Middle-Aged,0,4.482655989374599,0.5
4791,1990,Graduate,0.3860040712831684,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,44964.0,Partner,2,4,1,41,5,8.2,0.0958904109589041,6.8273972602739725,0.7323434991974318,6.00521669341894,37.3720792405262,1,Middle,Young,0,3.842413804334266,0.5
2963,1989,Graduate,0.6586996892968108,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,75507.0,Partner,0,2,0,1440,21,68.57142857142857,0.1534246575342465,5.394520547945206,3.892839004570848,266.937531742001,1661.224081966127,0,High,Young,2,5.56851684604744,0.1
8216,1982,Postgraduate,0.4645459090746759,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,53761.0,Partner,2,4,1,325,17,19.11764705882353,0.0191780821917808,6.0849315068493155,2.793786582620441,53.41062584421432,332.3886952361842,0,Middle,Middle-Aged,1,5.465433755431047,0.1
8140,1983,Graduate,0.1870647476875825,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,22682.0,Partner,1,3,1,95,10,9.5,0.1397260273972602,5.986301369863014,1.6704805491990846,15.869565217391305,98.76057419659736,0,Low,Middle-Aged,0,3.7921197274742338,0.1
10146,1982,Postgraduate,0.3317470804614121,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,38887.0,Partner,1,3,1,42,5,8.4,0.0465753424657534,5.668493150684932,0.8820686321894634,7.409376510391493,46.11054358333158,1,Middle,Middle-Aged,0,4.276446791988426,0.5
5289,1985,Undergraduate,0.356487268311846,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,41658.0,Alone,2,3,1,72,6,12.0,0.0821917808219178,6.942465753424657,0.8642462509865825,10.37095501183899,64.54124343708177,0,Middle,Middle-Aged,0,4.048766388898391,0.35
2587,1982,Postgraduate,0.2505356951537445,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,29791.0,Partner,1,3,1,20,7,2.857142857142857,0.0575342465753424,5.454794520547945,1.2832747363134105,3.666499246609744,22.817611316140024,1,Middle,Middle-Aged,0,4.272812951221526,0.5
4405,1966,Postgraduate,0.5552033855933716,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,63915.0,Partner,2,4,1,789,23,34.30434782608695,0.0054794520547945,6.298630136986302,3.6515876468029576,125.265332753371,779.559869484842,0,High,Senior,1,6.365126845418585,0.1
8663,1984,Graduate,0.3416485125531231,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,39996.0,Alone,2,3,1,15,4,3.75,0.2328767123287671,5.26027397260274,0.7604166666666666,2.8515625,17.746040675951086,1,Middle,Middle-Aged,0,2.558076415943261,0.65
2589,1982,Graduate,0.2234652333845219,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,26759.0,Alone,1,2,1,59,8,7.375,0.1780821917808219,5.6,1.4285714285714286,10.535714285714286,65.56658472836723,1,Low,Middle-Aged,0,3.307778324242245,0.65
3421,1978,Postgraduate,0.5545426949037534,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,63841.0,Alone,1,2,1,908,22,41.27272727272727,0.1753424657534246,6.402739726027397,3.4360290971330767,141.8142918271288,882.548494446615,0,High,Middle-Aged,1,4.929286564805781,0.1
10490,1979,Postgraduate,0.4402432055998,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,51039.0,Partner,2,4,1,417,14,29.785714285714285,0.0301369863013698,6.90958904109589,2.026169706582078,60.35091197462332,375.5799631719133,0,Middle,Middle-Aged,0,5.286115799075235,0.1
4094,1971,Graduate,0.5251062462054926,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,60544.0,Partner,2,4,1,289,15,19.266666666666666,0.2520547945205479,6.9808219178082185,2.1487441130298275,41.399136577708006,257.6379657318613,0,High,Middle-Aged,0,3.2728061915402784,0.25
9958,1982,Graduate,0.5710063926288346,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,65685.0,Partner,1,3,1,769,21,36.61904761904762,0.147945205479452,5.493150684931507,3.8229426433915217,139.9925187032419,871.211110132278,0,High,Middle-Aged,1,4.981633126698754,0.1
2534,1963,Graduate,0.3212920967108317,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,37716.0,Partner,1,3,1,188,10,18.8,0.010958904109589,5.567123287671232,1.7962598425196852,33.76968503937008,210.15783603646017,0,Middle,Senior,0,5.0109680949190345,0.1
4188,1967,Graduate,0.3136852255276597,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,1,36864.0,Alone,1,2,1,354,14,25.285714285714285,0.1452054794520547,7.120547945205479,1.9661408233936128,49.71527510580992,309.39153332385365,0,Middle,Senior,0,6.597936412702711,0.0
6613,1980,Postgraduate,0.3819595728723974,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,44511.0,Partner,1,3,1,727,26,27.96153846153846,0.1068493150684931,6.994520547945205,3.717195456325891,103.9385037211124,646.837274242579,0,Middle,Middle-Aged,1,5.586360356149168,0.1
10827,1977,Postgraduate,0.3144262704903396,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,36947.0,Partner,2,4,1,146,11,13.272727272727272,0.1342465753424657,7.147945205479452,1.5389037945573016,20.425450364124185,127.11307326645225,0,Middle,Middle-Aged,0,3.945218314147787,0.1
5491,1961,Postgraduate,0.4073247384021999,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,47352.0,Partner,1,3,1,319,16,19.9375,0.1917808219178082,6.413698630136986,2.4946604015378044,49.737291755659975,309.5285488596475,0,Middle,Senior,0,3.887238684549642,0.1
8402,1963,Postgraduate,0.5835238027213313,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,67087.0,Partner,1,3,1,794,22,36.09090909090909,0.1095890410958904,5.810958904109588,3.785950023573786,136.63837812352665,850.3373908431216,0,High,Senior,1,5.398850895155909,0.1
8783,1960,Graduate,0.4938662904896253,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,57045.0,Partner,1,3,1,454,18,25.22222222222222,0.1095890410958904,7.0849315068493155,2.5406032482598606,64.07965970610982,398.7849635579542,0,Middle,Senior,1,4.850235165213778,0.1
10010,1963,Postgraduate,0.3145155530159637,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,1,36957.0,Alone,2,3,1,152,11,13.818181818181818,0.1178082191780822,7.082191780821918,1.553191489361702,21.46228239845261,133.5655579850307,0,Middle,Senior,0,6.477235134692792,0.0
618,1987,Postgraduate,0.6040766401199956,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,69389.0,Partner,1,3,1,797,22,36.22727272727273,0.0465753424657534,7.093150684931507,3.1015836230204714,112.36191579760526,699.2584339891179,0,High,Middle-Aged,1,5.955078435858921,0.1
9121,1982,Graduate,0.7000107139030748,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,80134.0,Partner,1,3,1,1690,16,105.625,0.1095890410958904,6.389041095890411,2.5042881646655233,264.5154373927959,1646.150737144828,0,High,Middle-Aged,2,8.288479434284325,0.0
361,1979,Postgraduate,0.3697367951144601,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,43142.0,Partner,2,4,1,20,4,5.0,0.2301369863013698,5.5178082191780815,0.7249255213505462,3.624627606752731,22.557032835369803,1,Middle,Middle-Aged,0,2.5868685612755886,0.65
4310,1954,Graduate,0.7040730688189707,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,1,80589.0,Partner,0,2,0,1428,21,68.0,0.0684931506849315,5.7534246575342465,3.65,248.2,1544.6153804347823,0,High,Senior,2,8.685008481351575,0.0
2678,2000,Graduate,0.2917931502446341,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,34412.0,Alone,1,2,1,209,11,19.0,0.1698630136986301,6.5917808219178085,1.668744804655029,31.70615128844555,197.31591029220428,0,Middle,Young,0,3.6920539127595537,0.25
6376,1989,Graduate,0.4982589907503303,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,57537.0,Alone,1,2,1,545,19,28.68421052631579,0.2273972602739726,6.213698630136986,3.0577601410934747,87.7094356261023,545.8394169110882,0,Middle,Young,1,3.958471386166865,0.1
524,1976,Undergraduate,0.186636191564587,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,22634.0,Partner,0,2,0,96,6,16.0,0.1287671232876712,6.7095890410958905,0.8942425479787668,14.307880767660269,89.04179168072149,0,Low,Middle-Aged,0,3.662452654065938,0.35
10341,1958,Graduate,0.4427074033070247,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,51315.0,Partner,0,2,0,222,10,22.2,0.1232876712328767,5.610958904109589,1.7822265625,39.5654296875,246.22631437882137,0,Middle,Senior,0,4.056669070791684,0.1
5654,1982,Graduate,0.3062033498803614,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,36026.0,Partner,3,5,1,61,7,8.714285714285714,0.0931506849315068,5.583561643835616,1.2536800785083415,10.924926398429832,67.98875642680376,1,Middle,Middle-Aged,0,3.9988287315949753,0.5
4098,1983,Graduate,0.204537337952216,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,24639.0,Partner,2,4,1,44,9,4.888888888888889,0.0082191780821917,5.7972602739726025,1.5524574669187146,7.589792060491494,47.233318094024824,0,Low,Middle-Aged,0,4.842039563799818,0.4
5824,1982,Postgraduate,0.2932752401699939,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,34578.0,Partner,3,5,1,8,4,2.0,0.0027397260273972,5.602739726027397,0.7139364303178485,1.427872860635697,8.886036993728075,1,Middle,Middle-Aged,0,4.572522878960534,0.5
7000,1982,Undergraduate,0.5711760294275204,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,65704.0,Alone,0,1,0,817,23,35.52173913043478,0.0493150684931506,6.049315068493151,3.8020833333333335,135.0566123188406,840.4936366522921,0,High,Middle-Aged,1,6.006658900543991,0.1
2561,1976,Graduate,0.5542659190743188,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,0,63810.0,Alone,1,2,1,1371,23,59.608695652173914,0.1232876712328767,6.895890410958904,3.335319825188717,198.81406436233613,1237.273415232938,0,High,Middle-Aged,2,5.881309829580241,0.1
5229,1979,Postgraduate,0.4678582907753295,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,54132.0,Partner,1,3,1,42,5,8.4,0.2219178082191781,5.531506849315068,0.903912828132739,7.592867756315008,47.252458976678085,1,Middle,Middle-Aged,0,2.7365832105495267,0.65
4086,1969,Graduate,0.1514231634584479,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,18690.0,Partner,0,2,0,60,5,12.0,0.210958904109589,6.67945205479452,0.7485643970467597,8.982772764561116,55.90221180939473,1,Low,Middle-Aged,0,2.849859081129899,0.65
2428,1980,Graduate,0.2360094282347059,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,28164.0,Partner,1,3,1,78,9,8.666666666666666,0.0630136986301369,6.479452054794521,1.3890063424947146,12.038054968287526,74.91605501424763,0,Low,Middle-Aged,0,4.393008277332106,0.1
8254,1984,Postgraduate,0.2934359487161173,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,34596.0,Partner,1,3,1,23,4,5.75,0.1315068493150684,6.468493150684931,0.6183820415078357,3.5556967386700555,22.128057496823384,1,Middle,Middle-Aged,0,3.455880891958377,0.65
2836,1982,Postgraduate,0.3708706831898861,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,43269.0,Partner,1,3,1,19,4,4.75,0.1671232876712328,6.005479452054795,0.6660583941605839,3.1637773722627736,19.6890378302523,1,Middle,Middle-Aged,0,3.1393106804807234,0.65
8418,1968,Undergraduate,0.3304435555873004,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,38741.0,Alone,2,3,1,61,7,8.714285714285714,0.1643835616438356,5.473972602739726,1.2787787787787788,11.143643643643642,69.34989269160464,1,Middle,Senior,0,3.373259151635422,0.65
1362,1982,Graduate,0.2694278775758009,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,31907.0,Alone,0,1,0,449,14,32.07142857142857,0.2054794520547945,6.504109589041096,2.152485256950295,69.03327716933445,429.61265784678216,0,Middle,Middle-Aged,0,3.7765355896193418,0.1
7152,1993,Postgraduate,0.2265097675083033,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,27100.0,Partner,1,3,1,37,5,7.4,0.1753424657534246,6.446575342465754,0.7756056098597535,5.739481512962176,35.7183377141115,1,Low,Young,0,3.1408776974968906,0.65
10033,1983,Undergraduate,0.2627852576693689,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,31163.0,Alone,1,2,1,38,5,7.6,0.147945205479452,5.6136986301369864,0.8906783796974134,6.769155685700341,42.12627713412693,1,Middle,Middle-Aged,0,3.382427737471186,0.65
9349,1995,Graduate,0.8107121174243777,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,92533.0,Partner,0,2,0,1131,23,49.17391304347826,0.2301369863013698,5.684931506849314,4.045783132530121,198.94698795180724,1238.1006344945,0,Very High,Young,2,4.71583016976837,0.1
274,1983,Graduate,0.2957305096246562,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,34853.0,Alone,2,3,1,34,7,4.857142857142857,0.2054794520547945,5.698630136986301,1.2283653846153846,5.966346153846153,37.130177414297656,1,Middle,Middle-Aged,0,2.9868020296250197,0.65
3388,1977,Graduate,0.6170672475983,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,70844.0,Alone,2,3,1,294,17,17.294117647058822,0.0438356164383561,6.008219178082192,2.829457364341085,48.9329685362517,304.5230290548979,0,High,Middle-Aged,1,5.219553422682663,0.1
922,1989,Undergraduate,0.2620977822220635,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,0,0,31086.0,Partner,2,4,1,48,6,8.0,0.2164383561643835,6.326027397260274,0.9484625378951926,7.587700303161541,47.22030052535447,1,Middle,Young,0,2.84709580537198,0.65
8588,1971,Graduate,0.5251062462054926,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,60544.0,Partner,2,4,1,289,15,19.266666666666666,0.2520547945205479,6.9808219178082185,2.1487441130298275,41.399136577708006,257.6379657318613,0,High,Middle-Aged,0,3.2728061915402784,0.25
2518,1996,Undergraduate,0.1675029463233456,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,20491.0,Partner,0,2,0,30,4,7.5,0.0438356164383561,6.769863013698631,0.5908539053014973,4.43140428976123,27.577821204229934,1,Low,Young,0,4.232437170299107,0.5
574,1974,Graduate,0.3642102067783293,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,42523.0,Partner,0,2,0,125,7,17.857142857142858,0.2630136986301369,5.309589041095891,1.3183694530443757,23.542311661506705,146.51013973953422,0,Middle,Middle-Aged,0,2.5676526310420544,0.35
3220,1993,Graduate,0.3409878218635048,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,39922.0,Partner,1,3,1,156,9,17.333333333333332,0.0821917808219178,6.676712328767123,1.347968814115716,23.364792778005743,145.40539196446093,0,Middle,Young,0,4.298401417320802,0.1
5967,1962,Graduate,0.2827756151566015,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,33402.0,Partner,2,4,1,70,9,7.777777777777778,0.1643835616438356,6.1726027397260275,1.4580559254327563,11.340434975588105,70.57457809876686,0,Middle,Senior,0,3.4952038013169906,0.4
1183,1959,Postgraduate,0.3096139423592015,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,36408.0,Partner,2,4,1,22,4,5.5,0.0301369863013698,6.128767123287671,0.6526598122485472,3.5896289673670094,22.339226885774817,1,Middle,Senior,0,4.345168169603271,0.5
6856,1989,Graduate,0.177806149780365,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,1,21645.0,Partner,1,3,1,65,9,7.222222222222222,0.2054794520547945,7.0027397260273965,1.285211267605634,9.2820813771518,57.76488983721168,0,Low,Young,0,5.5115429750832,0.3
4530,1958,Postgraduate,0.6847701867790436,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,1,78427.0,Alone,0,1,0,1930,23,83.91304347826087,0.0986301369863013,6.96986301369863,3.2999213836477987,276.9064465408805,1723.263320985439,0,High,Senior,2,9.008842277586515,0.0
